arm,baselineNet,canonicalEntryPrice,day,delaySeconds,direction,entryImprovement,exitReason,ff_0.10,ff_0.25,ff_0.50,ff_1.00,ltfEntryPrice,ltfEntryTime,mae,mfe,net,noFillReason,parentAvailableTime,parentId,partition,stopPts,timeframe,triggered
ARM5_SECOND_PUSH,-34.00124999999854,25471.75,2025-10-16,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-16 14:15:00,OFH13-20251016141500--1,U,,30s,FALSE
ARM6_V_RECOVERY,-34.00124999999854,25471.75,2025-10-16,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-16 14:15:00,OFH13-20251016141500--1,U,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-34.00124999999854,25471.75,2025-10-16,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-16 14:15:00,OFH13-20251016141500--1,U,,30s,FALSE
ARM8_FVG_BREAKDOWN,-34.00124999999854,25471.75,2025-10-16,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-16 14:15:00,OFH13-20251016141500--1,U,,30s,FALSE
ARM0_CANONICAL,105.88,25749.5,2025-10-22,0,-1,-0.0,TIME,AMB,ADV,ADV,ADV,25749.5,2025-10-22 12:38:00,50.75,110.75,105.88,,2025-10-22 12:38:00,OFH13-20251022123800--1,U,53.550000000000004,30s,TRUE
ARM1_RECLAIM,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM2_PULLBACK_REEXPAND,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM3_SWEEP_RECLAIM,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM4_DETECT_CONFIRM,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM5_SECOND_PUSH,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM6_V_RECOVERY,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM7_COMPRESSION_RELEASE,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM8_FVG_BREAKDOWN,105.88,25749.5,2025-10-22,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-10-22 12:38:00,OFH13-20251022123800--1,U,,30s,FALSE
ARM0_CANONICAL,-24.3075,26553.25,2025-11-04,0,-1,-0.0,STOP,AMB,FAV,ADV,ADV,26553.25,2025-11-04 10:59:00,29.5,4.5,-24.3075,,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,23.4375,30s,TRUE
ARM1_RECLAIM,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_TRIGGER,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_TRIGGER,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_SWEEP,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_SECOND_PUSH,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_TRIGGER,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-24.3075,26553.25,2025-11-04,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2025-11-04 10:59:00,OFH13-20251104105900--1,DEV,,30s,FALSE
ARM0_CANONICAL,-23.594999999998546,26433.5,2025-11-04,0,-1,-0.0,STOP,ADV,ADV,ADV,ADV,26433.5,2025-11-04 12:22:00,35.5,0.25,-23.594999999998546,,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,22.725,30s,TRUE
ARM1_RECLAIM,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-23.594999999998546,26433.5,2025-11-04,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-04 12:22:00,OFH13-20251104122200--1,DEV,,30s,FALSE
ARM0_CANONICAL,-31.245,26267.5,2025-11-10,0,-1,-0.0,STOP,FAV,FAV,FAV,FAV,26267.5,2025-11-10 11:24:00,34.5,52.0,-31.245,,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,30.375,30s,TRUE
ARM1_RECLAIM,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-31.245,26267.5,2025-11-10,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-10 11:24:00,OFH13-20251110112400--1,DEV,,30s,FALSE
ARM0_CANONICAL,29.88,26376.25,2025-11-12,0,-1,-0.0,TIME,AMB,AMB,FAV,FAV,26376.25,2025-11-12 10:30:00,9.25,116.0,29.88,,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,31.293750000000003,30s,TRUE
ARM1_RECLAIM,29.88,26376.25,2025-11-12,270,-1,-23.0,TIME,AMB,AMB,AMB,FAV,26353.25,2025-11-12 10:34:30,22.0,93.0,-1.62,,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,31.293750000000003,30s,TRUE
ARM2_PULLBACK_REEXPAND,29.88,26376.25,2025-11-12,120,-1,-16.75,TIME,AMB,ADV,ADV,FAV,26359.5,2025-11-12 10:32:00,15.75,99.25,0.38,,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,31.293750000000003,30s,TRUE
ARM3_SWEEP_RECLAIM,29.88,26376.25,2025-11-12,,-1,,,,,,,,,,,,SWEEP_NO_RECLAIM,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,29.88,26376.25,2025-11-12,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,29.88,26376.25,2025-11-12,120,-1,-16.75,TIME,AMB,ADV,ADV,FAV,26359.5,2025-11-12 10:32:00,15.75,99.25,0.38,,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,31.293750000000003,30s,TRUE
ARM6_V_RECOVERY,29.88,26376.25,2025-11-12,510,-1,-54.5,STOP,AMB,ADV,ADV,ADV,26321.75,2025-11-12 10:38:30,48.75,4.75,-32.163750000000725,,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,31.293750000000003,30s,TRUE
ARM7_COMPRESSION_RELEASE,29.88,26376.25,2025-11-12,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,29.88,26376.25,2025-11-12,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2025-11-12 10:30:00,OFH13-20251112103000--1,DEV,,30s,FALSE
ARM0_CANONICAL,-43.00124999999854,26156.5,2025-11-13,0,1,0.0,STOP,AMB,AMB,ADV,ADV,26156.5,2025-11-13 10:27:00,77.75,9.25,-43.00124999999854,,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,42.131249999999994,30s,TRUE
ARM1_RECLAIM,-43.00124999999854,26156.5,2025-11-13,,1,,,,,,,,,,,,NO_TRIGGER,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-43.00124999999854,26156.5,2025-11-13,120,1,19.0,STOP,FAV,FAV,FAV,ADV,26137.5,2025-11-13 10:29:00,58.75,16.5,-43.00124999999854,,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,42.131249999999994,30s,TRUE
ARM3_SWEEP_RECLAIM,-43.00124999999854,26156.5,2025-11-13,300,1,21.25,STOP,AMB,ADV,ADV,ADV,26135.25,2025-11-13 10:32:00,56.5,5.75,-43.00124999999854,,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,42.131249999999994,30s,TRUE
ARM4_DETECT_CONFIRM,-43.00124999999854,26156.5,2025-11-13,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-43.00124999999854,26156.5,2025-11-13,150,1,5.25,STOP,ADV,ADV,ADV,ADV,26151.25,2025-11-13 10:29:30,72.5,2.75,-43.00124999999854,,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,42.131249999999994,30s,TRUE
ARM6_V_RECOVERY,-43.00124999999854,26156.5,2025-11-13,150,1,5.25,STOP,ADV,ADV,ADV,ADV,26151.25,2025-11-13 10:29:30,72.5,2.75,-43.00124999999854,,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,42.131249999999994,30s,TRUE
ARM7_COMPRESSION_RELEASE,-43.00124999999854,26156.5,2025-11-13,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-43.00124999999854,26156.5,2025-11-13,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2025-11-13 10:27:00,OFH13-20251113102700-+1,DEV,,30s,FALSE
ARM0_CANONICAL,116.13,25933.25,2025-11-13,0,-1,-0.0,TIME,AMB,AMB,AMB,FAV,25933.25,2025-11-13 12:49:00,12.75,157.5,116.13,,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,32.90625,30s,TRUE
ARM1_RECLAIM,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,116.13,25933.25,2025-11-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-13 12:49:00,OFH13-20251113124900--1,DEV,,30s,FALSE
ARM0_CANONICAL,229.38,25774.0,2025-11-14,0,1,0.0,TIME,AMB,AMB,ADV,FAV,25774.0,2025-11-14 10:30:00,33.75,257.25,229.38,,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,57.84375,30s,TRUE
ARM1_RECLAIM,229.38,25774.0,2025-11-14,390,1,-24.75,TIME,ADV,ADV,ADV,FAV,25798.75,2025-11-14 10:36:30,27.0,232.5,180.88,,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,57.84375,30s,TRUE
ARM2_PULLBACK_REEXPAND,229.38,25774.0,2025-11-14,150,1,14.25,TIME,AMB,AMB,FAV,FAV,25759.75,2025-11-14 10:32:30,10.75,271.5,223.88,,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,57.84375,30s,TRUE
ARM3_SWEEP_RECLAIM,229.38,25774.0,2025-11-14,1290,1,-155.0,STOP,ADV,ADV,ADV,ADV,25929.0,2025-11-14 10:51:30,68.0,3.25,-58.71375,,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,57.84375,30s,TRUE
ARM4_DETECT_CONFIRM,229.38,25774.0,2025-11-14,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,229.38,25774.0,2025-11-14,,1,,,,,,,,,,,,NO_SECOND_PUSH,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,,30s,FALSE
ARM6_V_RECOVERY,229.38,25774.0,2025-11-14,180,1,6.25,TIME,AMB,AMB,FAV,FAV,25767.75,2025-11-14 10:33:00,11.25,263.5,212.38,,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,57.84375,30s,TRUE
ARM7_COMPRESSION_RELEASE,229.38,25774.0,2025-11-14,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,229.38,25774.0,2025-11-14,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2025-11-14 10:30:00,OFH13-20251114103000-+1,DEV,,30s,FALSE
ARM0_CANONICAL,100.88,25907.25,2025-11-17,0,-1,-0.0,TIME,ADV,ADV,ADV,FAV,25907.25,2025-11-17 10:06:00,15.0,115.0,100.88,,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,43.14375,30s,TRUE
ARM1_RECLAIM,100.88,25907.25,2025-11-17,690,-1,-41.0,STOP,AMB,AMB,ADV,ADV,25866.25,2025-11-17 10:17:30,51.75,47.0,-44.01374999999927,,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,43.14375,30s,TRUE
ARM2_PULLBACK_REEXPAND,100.88,25907.25,2025-11-17,60,-1,8.0,TIME,FAV,FAV,FAV,FAV,25915.25,2025-11-17 10:07:00,4.75,142.0,137.88,,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,43.14375,30s,TRUE
ARM3_SWEEP_RECLAIM,100.88,25907.25,2025-11-17,540,-1,-17.25,TIME,AMB,ADV,ADV,FAV,25890.0,2025-11-17 10:15:00,30.0,149.0,137.63,,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,43.14375,30s,TRUE
ARM4_DETECT_CONFIRM,100.88,25907.25,2025-11-17,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,100.88,25907.25,2025-11-17,,-1,,,,,,,,,,,,NO_SECOND_PUSH,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,100.88,25907.25,2025-11-17,450,-1,-22.5,TIME,AMB,AMB,ADV,FAV,25884.75,2025-11-17 10:13:30,35.25,133.25,126.38,,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,43.14375,30s,TRUE
ARM7_COMPRESSION_RELEASE,100.88,25907.25,2025-11-17,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,100.88,25907.25,2025-11-17,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2025-11-17 10:06:00,OFH13-20251117100600--1,DEV,,30s,FALSE
ARM0_CANONICAL,54.63,25852.5,2025-11-17,0,1,0.0,TIME,FAV,FAV,FAV,FAV,25852.5,2025-11-17 11:34:00,10.25,111.75,54.63,,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,34.0125,30s,TRUE
ARM1_RECLAIM,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM6_V_RECOVERY,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,54.63,25852.5,2025-11-17,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-17 11:34:00,OFH13-20251117113400-+1,DEV,,30s,FALSE
ARM0_CANONICAL,574.63,25867.5,2025-11-20,0,-1,-0.0,TIME,FAV,FAV,FAV,FAV,25867.5,2025-11-20 11:07:00,0.0,592.5,574.63,,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,36.224999999999994,30s,TRUE
ARM1_RECLAIM,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,574.63,25867.5,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 11:07:00,OFH13-20251120110700--1,DEV,,30s,FALSE
ARM0_CANONICAL,-47.070000000000725,25058.25,2025-11-20,0,-1,-0.0,STOP,AMB,AMB,AMB,FAV,25058.25,2025-11-20 13:59:00,59.0,90.5,-47.070000000000725,,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,46.2,30s,TRUE
ARM1_RECLAIM,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-47.070000000000725,25058.25,2025-11-20,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-20 13:59:00,OFH13-20251120135900--1,DEV,,30s,FALSE
ARM0_CANONICAL,-47.50124999999854,25262.5,2025-11-21,0,1,0.0,STOP,FAV,FAV,FAV,ADV,25262.5,2025-11-21 13:53:00,50.0,23.5,-47.50124999999854,,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,46.631249999999994,30s,TRUE
ARM1_RECLAIM,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-47.50124999999854,25262.5,2025-11-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2025-11-21 13:53:00,OFH13-20251121135300-+1,DEV,,30s,FALSE
